hour_sin,hour_cos,is_weekend,is_peak_hour,is_night,temperature,rainfall_1h,wind_speed,visibility_norm,humidity,congestion_ratio,incident_count_norm,road_closure,person_count_norm,vehicle_count_norm,crowd_density,event_attendance_norm,event_rank_norm,social_signal_norm,risk_score
-0.7071067811865477,0.7071067811865474,1.0,0.0,0.0,0.8465257242056993,0.0031591001722219465,0.021238082090728323,0.6873478923138592,0.2856782607584757,0.22213561367389237,0.05,0.0,0.0993134357643852,0.18284417605312525,0.10421429759287885,0.03852533474636188,0.05894444537407776,0.01282744317096923,0.1588
-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.49344949991257103,0.05624157318848426,0.13736803601603398,0.7551083873776085,0.333444848110715,0.1246211875960012,0.05,0.0,0.11678601552160581,0.11638007268897291,0.12127564128557222,0.0711612009634943,0.02347329933605521,0.030204193517716894,0.1337
-0.7071067811865477,0.7071067811865474,1.0,0.0,0.0,0.8135900415040761,0.005786019696471869,0.04713575505787604,0.5149083848367871,0.6606742652959826,0.22472705492035586,0.0,0.0,0.20833373148648757,0.17391660861834946,0.0627903559512531,0.030648011718163927,0.0775856737427761,0.01679210065752673,0.12
0.8660254037844387,-0.4999999999999998,1.0,1.0,0.0,0.5947696367144188,0.11942044156658721,0.09266162254210679,0.5698840461561359,0.5968501154521648,0.6040261233056455,0.2,0.0,0.2508355936058919,0.29343807537258754,0.2808657859688,0.0035264974382375534,0.0539318332233409,0.0016944633607505486,0.2769
0.25881904510252074,0.9659258262890683,0.0,0.0,1.0,0.27364430241688287,0.0035100921659153915,0.09264924372640108,0.5529239270162829,0.6645411599477261,0.3150304839795484,0.1,0.0,0.0,0.0,0.0,0.04689159539658978,0.2251069500737348,0.04652761305618248,0.2102
1.0,6.123233995736766e-17,1.0,0.0,0.0,0.7126592471495653,0.01105616040957396,0.016540505801411497,0.5258664676697311,0.38473325646806894,0.031237406196264222,0.05,0.0,0.0,0.20423055691214692,0.0,0.06426654863189521,0.028499716110662772,0.011729550685420474,0.1024
0.9659258262890683,-0.25881904510252063,1.0,0.0,0.0,0.6076099641422984,0.09217612437753012,0.13447047045774474,0.4309439276102216,0.6873414109028655,0.32831798920407146,0.05,0.0,0.17541084311397945,0.2874529153247918,0.18099073738427976,0.004784066240776387,0.05987663997348635,0.01817783917099954,0.2086
0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,0.8793072677594259,0.00518780308154121,0.04854258319552699,0.9339677269490919,0.908467828997187,0.2064258874170277,0.05,0.0,0.261476557643901,0.18131627419508597,0.0958307754030917,0.05910120254080303,0.005283413198075204,0.016160936713697414,0.1707
0.0,1.0,0.0,0.0,1.0,0.7680508386771961,0.007998869780312086,0.22190415627576318,0.7389887998519016,0.4907150747929906,0.4625285132928585,0.15,0.0,0.04515453718085338,0.1955200031990182,0.0,0.0032046280402666504,0.11231349530101192,0.014688021009083242,0.2593
-0.8660254037844386,0.5000000000000001,1.0,0.0,0.0,0.8655147740400767,0.018382144380143704,0.08674379635018593,0.8477139162364326,0.44877462010205005,0.19568824723898448,0.05,0.0,0.046175869535904905,0.3145587035701376,0.10374001132908728,0.09916162215569273,0.1415908318865963,0.025431998386324546,0.2044
0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.5797424810991686,0.025808588618051936,0.22964363170289018,0.4749248404190777,0.5034700465451821,0.0,0.0,0.0,0.07698381420188087,0.19782493879389995,0.12257713468910242,0.029227285702260408,0.3013358749121606,0.00241480340883055,0.0348
0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.5662555555230315,0.5902056431647167,0.0770610167326174,0.5807815730374596,0.6304946499016781,0.19139967496606572,0.05,0.0,0.0012310415019887583,0.17038806805928683,0.04845740506248704,0.09863712946024307,0.1310540415707674,0.005039231019974653,0.2581
1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.8111016225613683,0.02200885242787603,0.016595087975665633,0.900302600910173,0.5202037779041555,0.06300080920905662,0.1,0.0,0.09053788544385974,0.20197512959549002,0.0762244541999306,0.03900143488785445,0.03119048998864858,0.023770504617252605,0.1639
0.9659258262890683,0.25881904510252074,0.0,0.0,1.0,0.44907695541360915,0.00369349327132744,0.16514900153515963,0.7225100274956539,0.7210005702612783,0.011855187993129873,0.05,0.0,0.09849875230716482,0.11571389348313535,0.0,0.014126247905893292,0.08363109521987494,0.023253109253155456,0.1434
-0.7071067811865471,-0.7071067811865479,0.0,0.0,0.0,0.6060014255669308,0.22350909477051417,0.26229407364048213,0.682950459710289,0.28434718124260305,0.03152849129914248,0.0,1.0,0.035068738579516964,0.2924774797964128,0.09757096413902865,0.06295837586456518,0.052443030288596953,0.028788340748058073,0.1386
0.9659258262890683,0.25881904510252074,1.0,0.0,1.0,0.9723584701102879,0.021339155308190784,0.154686567337987,0.9187377626125867,0.49089951750916916,0.414504980605623,0.0,0.0,0.14751406630965022,0.17397722946282473,0.07123706858577004,0.00809827182357954,0.07231815271623004,0.05281613995023256,0.2608
-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.5480611388741441,0.0011313598577736735,0.023166054298310763,0.7515148312315127,0.4980797594927212,0.13638515321652295,0.1,0.0,0.14960356248850964,0.05227897889791491,0.0,0.19243223548682,0.027189345194423155,0.004043428188490326,0.1342
-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.3657657438206852,0.0049682060380053785,0.09787933406044651,0.807661005001058,0.6954160776711745,0.4787591734947536,0.15,0.0,0.31573811340828883,0.3632440284237413,0.202066953219091,0.1009189528941139,0.12856804082890347,0.03187849708445804,0.2555
-0.25881904510252157,0.9659258262890681,1.0,0.0,1.0,0.948610330145885,0.01022413738952841,0.1446159429994734,0.5559962807542587,1.0,0.24506924543237557,0.1,0.0,0.008849794492862148,0.2050956844120793,0.0,0.06054933655159114,0.046633741463263,0.010881294444085969,0.1487
-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.7734352952717548,0.009534897291691798,0.06053509472975579,0.9599012573086144,0.8372956829642859,0.4607288500834241,0.25,0.0,0.3477813224291725,0.39987644299436387,0.010477300478833301,0.028739773983368622,0.05275623239582377,0.01521114722458862,0.3016
-0.9659258262890683,-0.25881904510252063,1.0,1.0,0.0,0.869627936532253,0.005321337492857043,0.0059954368824969295,0.9297323653393859,0.38826576296959864,0.5483328457177972,0.1,0.0,0.3619109685010795,0.36834137085773516,0.2441113854224808,0.0021125865169418718,0.17695173447725454,0.005662922364582521,0.3348
-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.47947469419058775,0.25501821615969367,0.4583292999362821,0.14642958348152102,0.7132855350598969,0.11340602925509272,0.0,0.0,0.16957479259763536,0.1718855589205942,0.051467838517232675,0.01974199183609737,0.029615842910152193,0.020884451644812067,0.1312
-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.38962812085178455,0.0011371310000015923,0.01966618758677639,0.6314699408411745,0.7746710957382201,0.16112644782275098,0.05,0.0,0.1620617812910382,0.274760983075471,0.04219953789331676,0.04967237784806074,0.31980989658284725,0.023588797184356664,0.1813
0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.5542381271294867,0.04516591553300628,0.23311024630463473,0.8952374209951349,0.4006611314695499,0.22853423003623893,0.0,0.0,0.3384674832968687,0.1699190700128029,0.045956731407174926,0.02005186319952521,0.02574298945834192,0.005406830900136181,0.2076
0.7071067811865476,0.7071067811865476,0.0,0.0,1.0,0.5610190971154754,0.026258428118030027,0.06015987527740301,0.63148846924546,0.7445405493828081,0.0,0.0,1.0,0.17749593472798653,0.10814521166184526,0.0,0.06333541326674205,0.2552007103021792,0.008126632029590712,0.102
-0.25881904510252157,0.9659258262890681,1.0,0.0,1.0,0.9877740680660687,0.0010870981304125288,0.2731258283654432,0.8400337606271961,0.2748527478132184,0.0,0.05,0.0,0.0935694009816775,0.15551694186756032,0.0,0.12214637260020861,0.05024428109966592,0.014383646190459676,0.1608
-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,0.41584955782774097,0.005791764858657016,0.16564322572680845,0.4832450258864975,0.608012549790404,0.11726077598610656,0.0,0.0,0.2707735996684476,0.1662481421358384,0.0,0.05511200719407531,0.31852812244971107,0.0022791835021334994,0.1048
-0.4999999999999997,-0.8660254037844388,1.0,0.0,0.0,0.3129930742472209,0.004969495174146597,0.09725618746768565,0.48020529726997974,0.7063649716374251,0.25093407127831235,0.1,0.0,0.07441112538884756,0.28050698231735466,0.06569305483449438,0.026954003846927074,0.14783775568119042,0.00635274385571688,0.1647
0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.8675903580824459,0.020812434216443156,0.023965063214890503,0.7968187757158882,0.523160118563109,0.25971259515159545,0.15,0.0,0.03084402536166568,0.13211675580652765,0.0,0.04961301531151477,0.10402448528346692,0.0068154871759904916,0.2451
-0.7071067811865471,-0.7071067811865479,1.0,0.0,0.0,0.8562712382613227,0.0074137723033978545,0.00334115665459492,0.3672257080986657,0.77368482416912,0.20748077246023208,0.05,0.0,0.28051848672840674,0.43609607541983675,0.1700069377557788,0.02158375174340609,0.07065979389152773,0.0006059837008535557,0.1653
1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.9436915372042713,0.0028846280880231194,0.09182350650567643,0.8755660713979397,0.4283355697103647,0.09270975033119087,0.0,0.0,0.09498753226967084,0.23098597885411645,0.17497785136630545,0.10571366682969366,0.0026489922125787053,0.02287848356451578,0.1737
0.49999999999999994,0.8660254037844387,0.0,0.0,1.0,0.9090033166910851,0.0017534013626316267,0.34109104020642905,0.6988031996568427,0.9608205978122406,0.22505309648266605,0.05,0.0,0.13349430850552174,0.2580923283992048,0.026793150644721868,0.0032982122263413407,0.14771465960266034,0.0006885539833989297,0.1833
-1.0,-1.8369701987210297e-16,0.0,1.0,0.0,0.3013807483666364,0.003559610577649393,0.1921917924082364,0.6376377403685782,0.6810414372287176,0.6396313537147821,0.1,0.0,0.34638342794755084,0.4346453817150352,0.3982230188422554,0.12874244534351845,0.11718967211618779,0.0009959425742845905,0.3324
-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.5355336013304928,0.004765406429333385,0.1107851183590047,0.661594407538621,0.11462028441062588,0.04133745987143736,0.15,0.0,0.02772353494403372,0.06307412672591638,0.002906358971984685,0.014025047602666733,0.022512885735888027,0.021721497796939455,0.1786
0.49999999999999994,-0.8660254037844387,1.0,0.0,0.0,0.4665479593493522,0.20975828240366184,0.9403298368430342,0.5017520477193869,1.0,0.30838813848535057,0.05,0.0,0.0,0.2223127927869345,0.11913051044509491,0.04363270436531232,0.046411132141967744,0.010757033920373837,0.151
0.9659258262890683,0.25881904510252074,0.0,0.0,1.0,0.1257000233244149,9.489617858177321e-05,0.33672881853021847,0.7603400329198675,0.5592325494345765,0.024189875899684743,0.0,0.0,0.0266723070030863,0.0,0.06373318599386645,0.1294043189279177,0.004657642583606825,0.029522688708487566,0.1046
-0.2588190451025208,-0.9659258262890683,1.0,0.0,0.0,0.5338813005792902,0.14789418315443115,0.004197573390148887,0.8168514598141179,0.561952708346373,0.15689985037288742,0.0,0.0,0.1363409815255029,0.20527085194499026,0.0,0.010459635595756597,0.01644735334884658,0.01583022489656974,0.2074
-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.6253721591881976,0.3903292622110755,0.1725737569717111,0.8848251697656598,0.3357647789085451,0.608475219870442,0.3,0.0,0.33293815048573394,0.3830679450661691,0.2445662099409248,0.04294951431133559,0.05273902723360116,0.041168194409293334,0.4116
-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.9465572649750063,0.014111731090432355,0.015488969117616472,0.7059047397120423,0.592069965039275,0.3935843839967713,0.3,0.0,0.31722881386103446,0.5019107455267098,0.3001226885116978,0.0063987865163473495,0.006909854242648579,0.024313460919599773,0.3514
-0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,0.40006511948028106,0.002104035944115945,0.02073271067231369,0.7126419158445148,0.5507252967635303,0.24739132205656583,0.0,0.0,0.127823258600039,0.11075460431152566,0.06302953553686655,0.01404260052963449,0.15159484533129242,0.019596694563693836,0.1726
0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.328606216680628,0.009248395733792842,0.1736384879812484,0.9504126669612124,0.5243186558392183,0.3079481067687121,0.0,0.0,0.23239989646663398,0.26519876472376236,0.09896135554048661,0.0032645689400282217,0.03235376732328758,0.016782726438763152,0.1928
-0.9659258262890684,0.2588190451025203,1.0,1.0,0.0,0.7719876118150846,0.006844252219812774,0.19320645615959103,0.6752202374718773,0.6642120455281061,0.4738008426384396,0.1,0.0,0.3281830161897562,0.48674155295880944,0.07186655182748428,0.017494299451001248,0.007749409798214889,0.021308568874418163,0.2905
0.8660254037844386,0.5000000000000001,1.0,0.0,1.0,0.5337969801254464,0.004465203378071939,0.13303985431389687,0.708415299223338,0.3027674502770584,0.3395469022461955,0.0,0.0,0.24572210434069727,0.10730696634649783,0.0036892262683641402,0.022909332175290283,0.03470695174580996,0.008348240538503224,0.1832
0.7071067811865476,0.7071067811865476,1.0,0.0,1.0,0.8383579412725478,0.0012467108618417107,0.11178555924741411,0.7320617110321732,0.8198284340048086,0.0,0.05,0.0,0.20736726772448966,0.1341714531692444,0.05932174807579587,0.07969266096053106,0.06427484918142042,0.023577165916967572,0.1745
0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.3856189811315259,0.0009832402506335489,0.020597894940744623,0.43207782393106586,0.7914712259498349,0.2718920726233647,0.05,0.0,0.15123455799695504,0.3242653048924957,0.09344072434819777,0.005114130086747504,0.027223883209308786,0.014439239955107867,0.1755
0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,0.6384004066238447,0.5674704309620394,0.3380920522793502,0.915543839010987,0.5670555904902858,0.0,0.05,0.0,0.0,0.0,0.03143113473018551,0.037027360782921195,0.03789330727084221,0.049273835016644195,0.266
-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,0.4546358750509792,0.0005062293991980694,0.08886687893185007,0.6751488766152357,0.9651309360152942,0.6125134966595487,0.1,0.0,0.12585192833013167,0.33098871652210704,0.24283691628623544,0.1714249652109493,0.18771309032310335,0.04733701339052249,0.3217
-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.642942503373072,0.088033335535499,0.11406383529839112,0.2029412896904505,0.6405784748237772,0.10130811057346753,0.0,0.0,0.006875771532786082,0.1732725292240517,0.23096364245037715,0.01897313896808332,0.09369178724660021,0.0017014079840019598,0.0823
0.7071067811865476,0.7071067811865476,1.0,0.0,1.0,0.2864208239721548,0.004767596185355914,0.06603284167461979,0.7362364822344484,0.5693090056847141,0.11019062686064388,0.05,0.0,0.025918299741177778,0.32417341935295907,0.0,0.031625869175487896,0.3088024118456016,0.046873168104911773,0.1719
1.0,6.123233995736766e-17,0.0,0.0,0.0,0.9779553382281635,0.016934527676745848,0.07392350893541216,0.30734696842040077,0.23589052001798783,0.3113617229757768,0.05,0.0,0.09950825019498592,0.17613153447880697,0.0,0.05480888180491256,0.1173308089107147,0.012432529700210629,0.1749
-0.5000000000000004,0.8660254037844384,1.0,0.0,1.0,0.8513678021962725,0.0009658857688038313,0.0009670146539171949,0.5762258357564302,0.743200849340821,0.0562837070796455,0.0,0.0,0.0032147455215033316,0.027261654357098902,0.1837019201781465,0.08000094369006372,0.22575876509390014,0.00035593524024599447,0.1099
-0.25881904510252157,0.9659258262890681,0.0,0.0,1.0,0.909832335811238,0.014462859715227126,0.18579526777823416,0.9669664445082724,0.8396371423323701,0.023375382433359987,0.1,0.0,0.0,0.15553038071786832,0.08570782573854466,0.036758330867362875,0.03279154598206834,0.007520469810114049,0.1731
0.7071067811865476,0.7071067811865476,0.0,0.0,1.0,0.5271765180918078,0.003717734988778756,0.07976303423236614,0.6755373869706558,0.562397391883098,0.025118729065531004,0.0,0.0,0.0,0.30498918892556937,0.037060720339630274,0.05882603991200073,0.003048260546685694,0.025531004482053934,0.104
-0.9659258262890683,-0.25881904510252063,1.0,1.0,0.0,0.8800084095747573,0.0024299202292877354,0.30585753445943714,0.8604553372905425,0.6618145114267783,0.43888823780876285,0.05,0.0,0.09985832961145744,0.37683563246543905,0.23980002590975558,0.06485955494556404,0.15342216895881047,0.061767638205922244,0.3185
-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,0.6881676734837308,0.25663508471869145,0.29164558942678914,0.8143158707011718,0.8346481744022551,0.4191048992129606,0.05,0.0,0.3367153742306377,0.38764618406325935,0.4379863562394176,0.005519113480938133,0.3419924570277944,0.0019675934936565945,0.2787
0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.9241930242604566,0.02582181191195486,0.23938976072130272,0.563762588390036,0.9068441251537344,0.20820605851706545,0.0,0.0,0.11429076929544037,0.21951495452661493,0.0,0.014287157949695643,0.046985220500632724,0.03961274859418817,0.227
-0.7071067811865477,0.7071067811865474,1.0,0.0,0.0,0.319403018237436,0.006105239600298354,0.08405134597052338,0.3818558373948309,0.7658159919264496,0.26051192644729876,0.0,0.0,0.12317833586175404,0.08434479315262935,0.1406314981162136,0.05200840421708819,0.1460322794101108,0.0072759833450245105,0.1482
-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.932796951603408,0.00012520032620007277,0.10006507449305552,0.7441348268646955,1.0,0.20516096246291857,0.1,0.0,0.02701268840690607,0.31933491106521866,0.13718166494059614,0.038276884605486526,0.5848029724864217,0.0053753298646576145,0.1826
-1.0,-1.8369701987210297e-16,1.0,1.0,0.0,0.4393170926165269,0.002829952612301229,0.1271997549016378,0.5580470622842406,0.42274856837785624,0.3633345317178649,0.2,0.0,0.359439335239645,0.27285784468048757,0.20866870294999326,0.054754605332480825,0.12838240023138156,0.013898362611485152,0.2365
0.25881904510252074,0.9659258262890683,1.0,0.0,1.0,0.32389773431359614,0.004968804371163232,0.07116353873661382,0.7020073594324484,0.7337706312857526,0.2726488674283946,0.0,0.0,0.06262964415390249,0.24912009369343022,0.24860205038115513,0.036663917515969945,0.10456809984347981,0.02514997905570967,0.1521
-0.5000000000000004,0.8660254037844384,0.0,0.0,1.0,0.5844576791287106,0.020753493558994345,0.17711940163685924,0.09745049118954664,0.7690290944051563,0.17436486340884436,0.0,0.0,0.0928726870510545,0.0862835390204546,0.1506982770382143,0.001845144720002032,0.009445828445316782,0.010715080729874704,0.1023
-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.3916726354695043,0.002940096490020995,0.0726811625949673,0.372615234267358,0.5442368524062973,0.3327196330870094,0.0,1.0,0.1761194224031312,0.30021560208676373,0.19780638647779714,0.04312273507673056,0.0016706593701907744,0.013078074610641505,0.1263
-0.9659258262890684,0.2588190451025203,1.0,1.0,0.0,0.9353512488332715,0.019472485360122867,0.08672628616243812,0.8404546926072762,0.7410987889631204,0.3845199222254623,0.1,0.0,0.1421671517508661,0.36365071281178574,0.2616794958228989,0.018208861107867496,0.18140188614459152,0.002366877091370389,0.2891
-0.7071067811865471,-0.7071067811865479,1.0,0.0,0.0,0.7970238359824219,0.0005213506702116237,0.7240287120764481,0.8199825488730165,0.39310352518909153,0.422372170492579,0.05,0.0,0.16386183746875718,0.0,0.3428331773614322,0.014678555687780467,0.12773652431891008,0.004121929540062229,0.2004
1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.7916885972299182,0.04016866637443513,0.05050610763056805,0.5316996771803899,0.7702577807915308,0.26848194478318427,0.05,0.0,0.10794945996691313,0.16942731733708477,0.12017243716634327,0.03602712409567534,0.2942426687025397,0.016719723755814295,0.1749
-1.0,-1.8369701987210297e-16,1.0,1.0,0.0,0.47906912108934696,0.02255249976420317,0.07377643579552344,0.8461365793854664,0.8430599336313372,0.3385566213250131,0.15,0.0,0.41338043993430396,0.514042710421926,0.07494392898045671,0.07271542429637994,0.3414232827186757,0.00379677899168957,0.2864
0.49999999999999994,0.8660254037844387,1.0,0.0,1.0,0.3263458785877626,0.003941165460706475,0.03806285799359809,0.759918610361936,0.8307600422849836,0.1397409745376575,0.0,0.0,0.0,0.10520435749924228,0.10964213569795742,0.03308804444801177,0.23159208674931595,0.014079685924539315,0.134
0.0,1.0,0.0,0.0,1.0,0.7067280458746538,0.02240051590808905,0.07892965991496013,0.49428984967562517,0.745960141882463,0.2554753225712632,0.1,0.0,0.06113062360595347,0.30635365664563996,0.2854880621878219,0.006866936667405428,0.32920073449026543,0.024160127843222294,0.1981
1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.513064540375975,0.0004056989667296177,0.11983489268172813,0.5590015143014839,0.30868205772027363,0.03943956419069394,0.0,0.0,0.0,0.13632835613051544,0.09328119887949093,0.37854941584894375,0.14197848133658306,0.06738252839147311,0.0787
-0.9659258262890684,0.2588190451025203,1.0,1.0,0.0,0.3036323152907056,0.0004437769628395615,0.0654911966055961,0.6910305663177376,0.38556833803833696,0.6985481638108366,0.1,0.0,0.15843741467706893,0.4972280883869341,0.4531508573374462,0.04384877465765463,0.22559319336333836,0.00265485026938843,0.2924
-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,0.7570494112463685,0.0026830215749330754,0.30659257539566603,0.932873703183527,0.7515594980541138,0.017094772323428653,0.0,0.0,0.0,0.07726653156364328,0.08198655238689016,0.010704224511759928,0.12935176555940395,0.013154215959569629,0.0921
0.25881904510252074,0.9659258262890683,0.0,0.0,1.0,0.9546263392515989,0.025110234467846396,0.18557842251919407,0.5795481417060169,0.48435221746673396,0.2582779422553311,0.1,0.0,0.14086700137765754,0.2334971195082807,0.012677728382269535,0.013337296661459386,0.08120604928739711,0.0073011310711331295,0.2118
0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.36343140584870903,0.0025756925691154155,0.2604545365841325,0.5573440267288835,1.0,0.49152312401744286,0.2,0.0,0.26598853756483626,0.4821364258627243,0.13458057517674032,0.10007974913046402,0.014547906880669795,0.031726606522494094,0.2714
1.2246467991473532e-16,-1.0,1.0,0.0,0.0,0.8391571507103754,0.003700971156534177,0.07836285655063399,0.9023175088297555,0.8564503412263915,0.3377475328669074,0.2,0.0,0.05443255519146117,0.17571174057577496,0.04108812466685066,0.11775379846291086,0.2150865857103076,0.00029133724742072434,0.2031
0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,0.6147033080745551,0.012343467271946178,0.7976163940045194,0.4152027711322272,0.6854010368842107,0.08991383473084257,0.05,0.0,0.08360059098292595,0.10074453239563275,0.15925284274279772,0.06104270797878079,0.2240698921640906,0.026345388068702794,0.0971
0.7071067811865476,0.7071067811865476,0.0,0.0,1.0,0.6124977826829672,0.7559544998923539,0.6196181987832189,0.8551576154993358,0.4918655433522584,0.09897411415122041,0.1,0.0,0.067515969412147,0.1424658629509594,0.0,0.047705934379596776,0.06102395933270364,0.013633828140586633,0.3371
0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,0.2563271336251897,0.0024824974744933666,0.2153446344159679,0.16743307333961885,0.6327229753115885,0.21201161124083984,0.05,0.0,0.18809090489375488,0.0,0.0,0.08287028573995937,0.08479373113702776,0.004422249597599241,0.0845
-1.0,-1.8369701987210297e-16,1.0,1.0,0.0,0.5481048002762114,0.08259478914305482,0.05825450447490657,0.7607688326803255,0.5492869432397319,0.7360105160091945,0.2,0.0,0.31837503013645196,0.3985801531184365,0.22696518965725626,0.2780052310501487,0.15476780941729365,0.01940503808962471,0.3024
0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.8929746647615419,0.028100332281070717,0.028829582580065013,0.5952334804529996,0.7241657490255325,0.2080401772036563,0.1,0.0,0.21476253885490582,0.09468693186173734,0.1627548827018075,0.04312588519916736,0.0133873482459477,0.0058077970195556895,0.2103
0.8660254037844386,0.5000000000000001,0.0,0.0,1.0,0.5156053072725111,0.011941720311894772,0.17967022216305592,0.81874102266089,0.5792881542232868,0.3187133339153737,0.05,0.0,0.0,0.17896428759772676,0.1153905382640554,0.051324261882167266,0.04197216857853569,0.0020283546929087347,0.2154
-0.7071067811865471,-0.7071067811865479,0.0,0.0,0.0,0.6306842429013776,0.3384930711862158,0.17161305995975373,0.6301455955209303,0.6034924278205545,0.0,0.0,0.0,0.1658477686340154,0.07376604592230897,0.0,0.021146463039458857,0.014639673539969634,0.028082146245944378,0.17
0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,0.295832808185093,0.007252096987199466,0.010731748973966277,0.3706233287469911,0.924558558073453,0.670844910335575,0.15,0.0,0.3149462444863691,0.3878762795058497,0.18074758858446166,0.08297756934369115,0.06879586028100229,0.009959284633337345,0.2328
